Header_line;17
location;Oslo Norway
year_of_construction;1979
floor_area;8631
number_of_users;400
building_category;Sch
energy_label;B
dhw_heat_source;EB
sh_heat_source;ASHP, EB
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8138

;Electricity import;Electricity use;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity imported ;Electricity for electric boiler;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElImp;ElBoil;Tout;SolGlob;WindSpd;WindDir;RH
2017-01-14T11:00:00+0100;147600.0;51600.0;-0.7070068359374773;59.60888888888889;2.0445268;358.53696;0.74255997
2017-01-14T12:00:00+0100;140000.0;52000.0;0.1028381347656477;73.76;2.615137;355.2839;0.7138276
2017-01-14T13:00:00+0100;141600.0;51600.0;0.3003479003906477;62.29333333333334;2.952872;355.59006;0.6894289
2017-01-14T14:00:00+0100;149200.0;53200.0;0.2470947265625227;34.88;3.884009;355.22766;0.7005525
2017-01-14T15:00:00+0100;153200.0;55200.0;-0.0089782714843522;4.177777777777778;4.1921744;356.14606;0.7023226
2017-01-14T16:00:00+0100;157600.0;53600.0;-0.2054809570312272;0.0;4.285142;353.9393;0.68507993
2017-01-14T17:00:00+0100;154800.0;56800.0;-0.7026123046874773;0.0;4.5799165;353.367;0.6505189
2017-01-14T18:00:00+0100;151600.0;55600.0;-1.2329772949218525;0.0;4.5400357;350.50714;0.6494509
2017-01-14T19:00:00+0100;160000.0;58000.0;-1.6773437499999773;0.0;4.810204;340.42105;0.65642405
2017-01-14T20:00:00+0100;150800.0;56800.0;-2.321936035156228;0.0;4.983846;341.87296;0.670981
2017-01-14T21:00:00+0100;151200.0;59200.0;-2.531042480468728;1.491418100130204e-14;4.9117208;338.37488;0.666617
2017-01-14T22:00:00+0100;146400.0;60400.0;-3.0110839843749773;1.491418100130204e-14;4.686013;337.742;0.6716065
2017-01-14T23:00:00+0100;152000.0;62000.0;-3.253454589843728;1.4922018096472398e-14;2.3677938;356.38776;0.7127441
2017-01-15T00:00:00+0100;158400.0;64400.00000000001;-3.7585815429687273;1.4922075920588263e-14;4.2737784;343.44812;0.6837066
2017-01-15T01:00:00+0100;160000.0;62000.0;-4.665686035156227;1.4922075920588263e-14;5.153554;341.93335;0.65645456
2017-01-15T02:00:00+0100;158800.0;64800.0;-4.887976074218727;1.4922075920588263e-14;4.2515583;338.06982;0.67206436
2017-01-15T03:00:00+0100;162800.0;64800.0;-4.867895507812477;1.491418100130204e-14;3.7987843;330.27884;0.70406204
2017-01-15T04:00:00+0100;164000.0;66000.0;-5.314733886718727;1.4906286082015817e-14;4.4976597;338.24945;0.66945446
2017-01-15T05:00:00+0100;165600.0;69600.0;-5.125524902343727;1.4906228257899952e-14;4.332139;338.2191;0.6639763
2017-01-15T06:00:00+0100;164400.0;68400.0;-5.252294921874977;1.4922075920588263e-14;4.1804314;337.00958;0.6691947
2017-01-15T07:00:00+0100;172800.0;70800.0;-5.447698974609352;-8.94692344901829e-14;2.6315315;356.17572;0.6870629
2017-01-15T08:00:00+0100;167200.0;71200.0;-5.864508056640602;0.0;1.8569199;346.48428;0.69891936
2017-01-15T09:00:00+0100;166800.0;68800.0;-5.849584960937477;15.644444444444444;0.8238046;133.08177;0.71942735
2017-01-15T10:00:00+0100;157600.0;63600.0;-5.473516845703102;70.59555555555555;0.92887276;191.22989;0.6506549
2017-01-15T11:00:00+0100;146000.0;62000.0;-4.569097900390602;113.56444444444443;1.0817758;222.84496;0.64754295
2017-01-15T12:00:00+0100;152000.0;60000.0;-3.6142944335937273;128.32;1.3605355;236.94296;0.64975643
2017-01-15T13:00:00+0100;151200.0;57200.0;-2.3055480957031023;110.59555555555556;1.3559314;235.74002;0.61949795
2017-01-15T14:00:00+0100;145200.0;59200.0;-1.8517517089843525;65.24444444444444;1.6014884;216.41263;0.6098238
2017-01-15T15:00:00+0100;150000.0;60000.0;-1.9395202636718525;11.733333333333333;2.2033226;234.20924;0.66672415
2017-01-15T16:00:00+0100;161200.0;63200.0;-2.654821777343728;0.0;1.744165;251.72171;0.69490683
2017-01-15T17:00:00+0100;157200.0;63200.0;-3.6651977539062273;0.0;1.3544848;272.78625;0.6777255
2017-01-15T18:00:00+0100;168800.0;64800.0;-4.143072509765602;0.0;0.80393577;236.28073;0.653861
2017-01-15T19:00:00+0100;170000.0;66000.0;-5.098974609374977;0.0;1.4253817;315.41574;0.6944953
2017-01-15T20:00:00+0100;167200.0;65200.0;-5.074377441406227;0.0;2.3791227;312.14682;0.69087845
2017-01-15T21:00:00+0100;164000.0;68000.0;-5.400305175781227;1.4961550517019382e-14;1.5115463;186.46387;0.7022768
2017-01-15T22:00:00+0100;169600.0;65600.0;-5.892889404296852;1.4961550517019382e-14;1.3697811;242.40512;0.70758635
2017-01-15T23:00:00+0100;165600.0;67600.0;-6.059912109374977;1.4969387612189742e-14;1.3185039;212.25632;0.72298247
2017-01-16T00:00:00+0100;165600.0;67600.0;-6.496557617187477;1.4969445436305604e-14;1.2073678;211.60582;0.6932885
2017-01-16T01:00:00+0100;174000.0;68000.0;-6.804449462890602;1.4969445436305604e-14;1.0829483;228.7273;0.67926544
2017-01-16T02:00:00+0100;170400.0;68400.0;-7.179632568359352;1.4969445436305604e-14;1.380098;43.29;0.71701515
2017-01-16T03:00:00+0100;170400.0;68400.0;-7.193609619140602;1.4969445436305604e-14;1.8755107;14.1014185;0.7058615
2017-01-16T04:00:00+0100;168800.0;70800.0;-7.317083740234352;1.4969445436305604e-14;0.8813824;79.86112;0.78120935
2017-01-16T05:00:00+0100;195600.0;81600.0;-6.455877685546852;1.4969387612189742e-14;0.6560309;198.25093;0.69243324
2017-01-16T06:00:00+0100;192000.0;78000.0;-6.556311035156227;1.4969445436305604e-14;0.7870025;241.42447;0.73619586
2017-01-16T07:00:00+0100;205200.0;101200.0;-6.321447753906227;-8.981661093877673e-14;1.3946036;207.98439;0.71675557
2017-01-16T08:00:00+0100;363200.0;205200.0;-6.115454101562477;0.0;1.2857971;241.30606;0.73172516
2017-01-16T09:00:00+0100;338400.0;168400.0;-5.605352783203102;16.48;1.7815871;1.8199942;0.73515785
2017-01-16T10:00:00+0100;315600.0;163600.0;-5.098089599609352;71.77777777777777;1.9554371;343.1197;0.7058147
2017-01-16T11:00:00+0100;315600.0;161600.0;-3.910101318359352;115.76;1.9691752;348.7173;0.7006573
2017-01-16T12:00:00+0100;285200.0;145200.0;-2.751257324218728;130.95111111111112;0.5518566;179.32687;0.72467446
2017-01-16T13:00:00+0100;340800.0;188800.0;-2.1160644531249773;113.6;0.52284056;199.127;0.70593685
2017-01-16T14:00:00+0100;362400.0;218400.0;-1.3917907714843525;67.98222222222222;0.5223302;155.83093;0.70654714
2017-01-16T15:00:00+0100;209600.0;89600.0;-1.5801147460937273;13.28888888888889;0.70933354;153.8637;0.70602816
2017-01-16T16:00:00+0100;204000.0;76000.0;-2.3670104980468523;0.0;0.6510201;61.80737;0.7673839
2017-01-16T17:00:00+0100;187600.0;61600.0;-3.639868164062477;0.0;1.1250378;339.27643;0.78960145
2017-01-16T18:00:00+0100;182000.0;62000.0;-4.252691650390602;0.0;1.4352568;2.1155818;0.7178543
2017-01-16T19:00:00+0100;188000.0;66000.0;-4.838781738281227;0.0;0.71779144;46.112236;0.70624226
2017-01-16T20:00:00+0100;177600.0;61600.0;-5.302648925781227;0.0;0.75556135;45.82908;0.7361342
2017-01-16T21:00:00+0100;181600.0;65600.0;-5.131262207031227;1.4993130194164274e-14;1.0271577;51.23447;0.7666217
2017-01-16T22:00:00+0100;162400.0;64400.00000000001;-5.267614746093727;1.498523527487805e-14;1.2776238;336.96164;0.75420225
2017-01-16T23:00:00+0100;166000.0;64000.0;-5.481939697265602;1.4993072370048412e-14;1.0096236;72.295296;0.7526312
2017-01-17T00:00:00+0100;162800.0;64800.0;-4.931372070312477;1.498523527487805e-14;1.2773887;126.39756;0.91313833
2017-01-17T01:00:00+0100;161200.0;63200.0;-4.472937011718727;1.5001025113450496e-14;1.3319404;120.65367;0.91435915
2017-01-17T02:00:00+0100;164800.0;66800.0;-4.426275634765602;1.498523527487805e-14;1.392826;108.42505;0.91112447
2017-01-17T03:00:00+0100;163200.0;67200.0;-4.035681152343727;1.5001025113450496e-14;1.2893931;111.967705;0.8871219
2017-01-17T04:00:00+0100;150000.0;64000.0;-3.749609374999977;1.4993130194164274e-14;1.4067993;48.5043;0.8887387
2017-01-17T05:00:00+0100;166400.0;70400.0;-3.4275878906249773;1.5008862208620855e-14;1.5472058;57.808033;0.878576
2017-01-17T06:00:00+0100;176000.0;72000.0;-3.391271972656228;1.5001025113450496e-14;1.8209525;23.896042;0.8592432
2017-01-17T07:00:00+0100;210400.0;96400.0;-3.2307800292968523;-8.999029916307362e-14;1.6519591;40.024952;0.8164427
2017-01-17T08:00:00+0100;424800.0;254800.0;-3.5475524902343523;0.0;1.3041879;41.53264;0.7933107
2017-01-17T09:00:00+0100;415600.0;247600.0;-3.7821411132812273;10.382222222222222;1.0772996;50.813038;0.7781898
2017-01-17T10:00:00+0100;416400.0;250400.0;-3.8528198242187273;45.86666666666667;0.9508869;43.480778;0.80208546
2017-01-17T11:00:00+0100;420400.0;246400.0;-3.2126220703124773;73.77777777777777;1.0125802;76.9025;0.83158094
2017-01-17T12:00:00+0100;420400.0;246400.0;-2.4936584472656023;77.40444444444445;0.78125125;83.06395;0.83898133
2017-01-17T13:00:00+0100;420800.0;242800.0;-1.7320617675781025;58.31111111111111;0.6595076;83.96269;0.8390723
2017-01-17T14:00:00+0100;381200.0;223200.0;-1.3919433593749773;51.23555555555556;0.5991641;58.909916;0.83133644
2017-01-17T15:00:00+0100;201600.0;81600.0;-1.3299621582031025;12.133333333333333;0.76998466;41.17145;0.8247592
2017-01-17T16:00:00+0100;191200.0;69200.0;-1.4009460449218525;0.0;0.557966;23.772907;0.85051644
2017-01-17T17:00:00+0100;179200.0;55200.0;-1.3824829101562273;0.0177777777777777;0.7484233;36.45763;0.8453285
2017-01-17T18:00:00+0100;172000.0;56000.0;-1.2722839355468525;0.0;0.5047501;79.97658;0.8418799
2017-01-17T19:00:00+0100;159200.0;55200.0;-1.1859802246093525;0.0;0.44167355;61.69828;0.888404
2017-01-17T20:00:00+0100;165200.0;57200.0;-1.2584289550781025;0.0;0.70847327;10.307128;0.86539376
2017-01-17T21:00:00+0100;159600.0;57600.0;-1.5579284667968525;1.4989182734521162e-14;0.76931226;32.577732;0.8624945
2017-01-17T22:00:00+0100;135600.0;57600.0;-2.1004089355468523;1.4977340355591828e-14;0.66719437;1.9141861;0.90398324
2017-01-17T23:00:00+0100;147600.0;59600.0;-2.5262207031249773;1.4993072370048412e-14;0.8057601;15.524359;0.91155165
2017-01-18T00:00:00+0100;151600.0;57600.0;-2.6468566894531023;1.498523527487805e-14;0.7870609;9.602655;0.90203005
2017-01-18T01:00:00+0100;154800.0;60800.0;-2.331945800781228;1.5001025113450496e-14;0.8850773;16.571903;0.90199965
2017-01-18T02:00:00+0100;155600.0;61600.0;-2.1852783203124773;1.498523527487805e-14;0.8883797;13.998452;0.8862069
2017-01-18T03:00:00+0100;159600.0;65600.0;-2.4929260253906023;1.5001025113450496e-14;0.96833104;10.645672;0.8851385
2017-01-18T04:00:00+0100;159200.0;61200.0;-3.1242736816406023;1.4993130194164274e-14;0.98283386;38.301376;0.92383474
2017-01-18T05:00:00+0100;170800.0;66800.0;-2.8387512207031023;1.5008862208620855e-14;0.8268743;22.980635;0.9133977
2017-01-18T06:00:00+0100;175200.0;71200.0;-2.7603820800781023;1.5001025113450496e-14;1.0622772;23.285065;0.9274816
2017-01-18T07:00:00+0100;191200.0;91200.0;-2.7772277832031023;-8.999029916307362e-14;0.8890724;40.518612;0.94080263
2017-01-18T08:00:00+0100;407200.0;251200.0;-2.9135498046874773;0.0;1.4466476;52.311924;0.9183417
2017-01-18T09:00:00+0100;416000.0;248000.0;-2.9760803222656023;17.964444444444446;1.7880847;78.61989;0.91022396
2017-01-18T10:00:00+0100;401600.0;243600.0;-2.665319824218728;41.76888888888889;1.511036;104.41879;0.97467726
2017-01-18T11:00:00+0100;405600.0;245600.0;-2.1696838378906023;56.12444444444444;1.5147702;89.02946;0.98889834
2017-01-18T12:00:00+0100;400400.0;248400.0;-1.4992126464843525;69.38666666666667;1.3285829;61.69444;0.9739142
2017-01-18T13:00:00+0100;411200.0;251200.0;-1.1411499023437273;70.04444444444445;1.1059138;62.90363;0.96578133
2017-01-18T14:00:00+0100;375600.0;225600.0;-0.8404907226562273;46.54222222222222;1.087857;62.340748;0.97353303
2017-01-18T15:00:00+0100;205600.0;79600.0;-0.8461059570312273;8.80888888888889;1.2415072;89.55357;0.98751014
2017-01-18T16:00:00+0100;189600.0;65600.0;-0.8983215332031023;0.0;0.48301625;62.676273;0.9873572
2017-01-18T17:00:00+0100;176800.0;50800.0;-1.0359558105468525;0.0;0.7057318;74.12364;0.9888682
2017-01-18T18:00:00+0100;169200.0;53200.0;-1.0911926269531025;0.0;0.6897803;76.817635;0.98967665
2017-01-18T19:00:00+0100;160400.0;50400.0;-1.1994995117187273;0.0;1.2570508;60.389965;0.9935828
2017-01-18T20:00:00+0100;167200.0;55200.0;-1.1720642089843525;0.0;0.9919309;74.87693;0.9828412
2017-01-18T21:00:00+0100;163600.0;53600.0;-1.2662109374999773;1.5028657330952282e-14;1.4882993;48.73004;0.96521723
2017-01-18T22:00:00+0100;148800.0;54800.0;-1.4173339843749773;1.5024709871309166e-14;0.51299936;229.7473;0.9941022
2017-01-18T23:00:00+0100;140000.0;56000.0;-1.6631530761718525;1.5032546966479526e-14;2.0771167;192.68929;0.99585706
2017-01-19T00:00:00+0100;145600.0;55600.0;-1.7338317871093525;1.503260479059539e-14;1.7408556;163.09999;0.9298629
2017-01-19T01:00:00+0100;150000.0;60000.0;-2.2548278808593523;1.5048394629167837e-14;1.5168053;67.62789;0.94156635
2017-01-19T02:00:00+0100;154000.0;60000.0;-2.5695556640624773;1.5048394629167837e-14;1.469371;42.149216;0.8815991
2017-01-19T03:00:00+0100;156400.0;62400.0;-2.469030761718728;1.5044447169524725e-14;1.2286447;50.99811;0.8608927
2017-01-19T04:00:00+0100;150000.0;58000.0;-2.8462890624999773;1.5040499709881612e-14;1.4184753;77.828995;0.8844218
2017-01-19T05:00:00+0100;175600.0;65600.0;-2.9227966308593523;1.5048336805051972e-14;0.67064595;315.54422;0.8714821
2017-01-19T06:00:00+0100;164400.0;66400.0;-2.8722595214843523;1.5064184467740283e-14;0.885653;12.5777645;0.8575047
2017-01-19T07:00:00+0100;186400.0;86400.0;-2.313391113281228;-9.027451625737768e-14;0.82971835;72.16434;0.860785
2017-01-19T08:00:00+0100;396800.0;238800.0;-2.0502685546874773;0.0;0.93903446;59.78503;0.9134733
2017-01-19T09:00:00+0100;402000.0;242000.0;-1.4452270507812273;7.822222222222222;1.70617;50.628105;0.895697
2017-01-19T10:00:00+0100;398800.0;244800.0;-1.0890869140624773;41.26222222222222;1.0326345;22.323896;0.8537205
2017-01-19T11:00:00+0100;397200.0;241200.0;-0.3667968749999772;75.66222222222223;3.012347;248.31439;0.8084626
2017-01-19T12:00:00+0100;395600.0;233600.0;-0.3464111328124772;57.297777777777775;3.8177035;291.3791;0.7635554
2017-01-19T13:00:00+0100;395200.0;227200.0;0.5689025878906477;45.40444444444445;5.1720386;318.5913;0.7170775
2017-01-19T14:00:00+0100;357600.0;199600.0;0.7066284179687727;60.053333333333335;5.9655232;318.43945;0.7220669
2017-01-19T15:00:00+0100;189200.0;75200.0;1.0100036621093975;11.831111111111111;4.5954514;317.68405;0.7492734
2017-01-19T16:00:00+0100;184800.0;62800.0;0.8047119140625227;0.0;5.3813105;308.03552;0.7604432
2017-01-19T17:00:00+0100;160800.0;48800.0;0.7254272460937727;0.0;4.1124706;303.7375;0.76856077
2017-01-19T18:00:00+0100;159600.0;51600.0;0.9168029785156476;0.0;3.9078183;299.3227;0.78169876
2017-01-19T19:00:00+0100;156000.0;50000.0;0.8840576171875227;0.0;2.7650495;284.75296;0.81613755
2017-01-19T20:00:00+0100;147600.0;53600.0;1.1105285644531475;0.0;1.8197141;258.73547;0.821127
2017-01-19T21:00:00+0100;153200.0;53200.0;0.7963806152343977;1.4124689072679707e-14;1.1869537;47.90549;0.8391933
2017-01-19T22:00:00+0100;133200.0;51200.0;1.1968933105468975;1.4116794153393484e-14;4.155263;306.92453;0.7886718
2017-01-19T23:00:00+0100;128800.0;52800.0;1.6026855468750227;1.412463124856384e-14;3.2693334;295.98706;0.7934479
2017-01-20T00:00:00+0100;124400.0;54400.0;1.1621643066406475;1.4132583991965932e-14;1.5516751;198.4424;0.856131
2017-01-20T01:00:00+0100;141200.0;53200.0;1.1712585449218975;1.4116794153393484e-14;1.5347527;73.677376;0.91318345
2017-01-20T02:00:00+0100;138000.0;54000.0;1.3635803222656475;1.4116794153393484e-14;1.8203835;50.055;0.88942564
2017-01-20T03:00:00+0100;133600.0;49600.0;1.6717773437500227;1.4093109395534814e-14;1.8078883;51.495136;0.89554405
2017-01-20T04:00:00+0100;133200.0;49200.0;1.8621765136718973;1.4101004314821035e-14;1.3415837;37.303757;0.9177911
2017-01-20T05:00:00+0100;146000.0;60000.0;2.1093383789062727;1.4116736329277618e-14;1.6675062;317.8637;0.85205597
2017-01-20T06:00:00+0100;142000.0;58000.0;2.1311279296875227;1.4116794153393484e-14;2.2581842;296.46683;0.8332271
2017-01-20T07:00:00+0100;174000.0;82000.0;2.115899658203148;-8.462175404844176e-14;2.4647386;304.03217;0.7958583
2017-01-20T08:00:00+0100;371600.0;225600.0;2.1011901855468977;0.0;2.506743;291.35886;0.79022783
2017-01-20T09:00:00+0100;379200.0;227200.0;2.164483642578148;19.20888888888889;2.8015845;298.20306;0.788229
2017-01-20T10:00:00+0100;372000.0;226000.0;1.7945190429687727;76.44444444444444;2.7194257;276.21603;0.7882442
2017-01-20T11:00:00+0100;337600.0;193600.0;2.3167358398437727;120.06222222222222;2.174939;281.24625;0.81970775
2017-01-20T12:00:00+0100;328400.0;186400.0;3.3670288085937727;138.38222222222225;0.7312034;28.225124;0.79968816
2017-01-20T13:00:00+0100;320800.0;180800.0;3.6884704589843977;123.7688888888889;0.89725477;101.575615;0.8148402
2017-01-20T14:00:00+0100;320000.0;180000.0;3.981103515625023;78.61333333333333;0.7106548;39.582268;0.81543535
2017-01-20T15:00:00+0100;176800.0;68800.0;3.526910400390648;21.164444444444445;0.31899175;16.836731;0.81232184
2017-01-20T16:00:00+0100;168800.0;54800.0;2.6526733398437727;0.0;0.96154624;294.12643;0.8035789
2017-01-20T17:00:00+0100;168000.0;46000.0;2.2871948242187727;0.0;0.974958;307.46646;0.79796314
2017-01-20T18:00:00+0100;160000.0;46000.0;1.8193298339843973;0.0;1.6306432;18.576908;0.8093453
2017-01-20T19:00:00+0100;156800.0;46800.0;1.5634399414062727;0.0;1.4486762;0.852961;0.7976872
2017-01-20T20:00:00+0100;148000.0;48000.0;1.4820800781250227;0.0;2.234823;330.68527;0.81970626
2017-01-20T21:00:00+0100;139600.0;47600.0;1.0813537597656475;1.4093109395534814e-14;1.8077691;60.332344;0.8513685
2017-01-20T22:00:00+0100;131200.0;49200.0;1.5155273437500227;1.4101004314821035e-14;1.5069975;77.86815;0.84216857
2017-01-20T23:00:00+0100;138000.0;50000.0;1.946099853515648;1.4116736329277618e-14;0.94706964;35.861572;0.79646903
2017-01-21T00:00:00+0100;148800.0;52800.0;1.9036499023437727;1.4116794153393484e-14;0.47425967;75.641266;0.82475805
2017-01-21T01:00:00+0100;148000.0;48000.0;1.8300415039062727;1.4116794153393484e-14;0.46356773;78.18074;0.82283515
2017-01-21T02:00:00+0100;132000.0;50000.0;1.7160888671875227;1.4132583991965932e-14;0.71053386;351.67764;0.8853805
2017-01-21T03:00:00+0100;132400.0;48400.0;1.4817138671875227;1.4089161935891702e-14;1.4165179;20.51193;0.84375423
2017-01-21T04:00:00+0100;135200.0;49200.0;1.4386535644531475;1.4101004314821035e-14;1.224983;45.750404;0.83750105
2017-01-21T05:00:00+0100;134400.0;50400.0;1.1115356445312727;1.4093051571418947e-14;1.0085379;341.6436;0.8395454
2017-01-21T06:00:00+0100;131200.0;51200.0;0.5755554199218977;1.4116794153393484e-14;0.7977437;36.809658;0.8549721
2017-01-21T07:00:00+0100;139200.0;53200.0;0.1375976562500227;-8.459017437129686e-14;0.859684;39.580425;0.8564826
2017-01-21T08:00:00+0100;151600.0;55600.0;-0.1337646484374772;0.0;0.6442019;26.066853;0.8570167
2017-01-21T09:00:00+0100;151600.0;51600.0;-0.4052185058593522;23.502222222222223;0.60100484;347.81467;0.862159
2017-01-21T10:00:00+0100;155600.0;49600.0;-0.3515991210937272;78.36444444444444;0.9335052;48.723476;0.8617318
2017-01-21T11:00:00+0100;139600.0;49600.0;0.3225646972656477;119.60888888888888;0.9392954;26.301437;0.8252485
2017-01-21T12:00:00+0100;143200.0;47200.0;1.5420471191406475;128.8711111111111;0.63871473;89.29426;0.80283296
2017-01-21T13:00:00+0100;137200.0;45200.0;2.0130249023437727;112.51555555555557;0.3607188;345.60812;0.8567426
2017-01-21T14:00:00+0100;126400.0;44400.0;2.5485473632812727;73.2088888888889;0.75550175;39.37474;0.83771455
2017-01-21T15:00:00+0100;132000.0;48000.0;2.6135498046875227;20.044444444444444;0.48493615;45.5804;0.82764393
2017-01-21T16:00:00+0100;154400.0;50400.0;1.9569946289062727;0.0177777777777777;0.56662387;42.86352;0.85265315
2017-01-21T17:00:00+0100;160000.0;52000.0;0.9710937500000228;0.0;0.62755823;74.41774;0.84778535
2017-01-21T18:00:00+0100;158400.0;52400.0;0.6044250488281477;0.0;0.45635635;327.83246;0.845283
2017-01-21T19:00:00+0100;157600.0;51600.0;0.1245971679687727;0.0;0.52167726;356.56628;0.85378134
2017-01-21T20:00:00+0100;143600.0;53600.0;-0.0943969726562272;0.0;0.7392563;48.828457;0.882132
2017-01-21T21:00:00+0100;142000.0;56000.0;-0.5958312988281023;1.4104951774464148e-14;0.9384258;49.834293;0.873679
2017-01-21T22:00:00+0100;147200.0;57200.0;-1.0190490722656025;1.4108899234107261e-14;0.6633152;57.053688;0.8537669
2017-01-21T23:00:00+0100;145600.0;57600.0;-1.2748168945312273;1.4108841409991396e-14;0.80606526;37.89529;0.86507344
2017-01-22T00:00:00+0100;141200.0;53200.0;-1.5317443847656025;1.4148373830538376e-14;0.80326134;48.37975;0.87163466
2017-01-22T01:00:00+0100;140000.0;52000.0;-1.3243774414062273;1.4132583991965932e-14;2.1877022;133.05534;0.9822453
2017-01-22T02:00:00+0100;136800.0;50800.0;-0.7428344726562273;1.4132583991965932e-14;1.4733343;63.250397;0.9928198
2017-01-22T03:00:00+0100;144800.0;52800.0;-0.4124206542968522;1.4144426370895266e-14;1.7620609;359.70462;0.9932927
2017-01-22T04:00:00+0100;138800.0;50800.0;-0.2883666992187272;1.41562687498246e-14;1.362498;346.01868;0.99347574
2017-01-22T05:00:00+0100;140400.0;52400.0;-0.0450805664062272;1.4156210925708734e-14;1.063524;330.90466;0.9905611
2017-01-22T06:00:00+0100;143600.0;51600.0;0.0412231445312727;1.4164163669110824e-14;1.1414256;321.94043;0.98607516
2017-01-22T07:00:00+0100;138400.0;52400.0;0.1095825195312727;-8.489018130417333e-14;1.0252719;321.0904;0.975318
2017-01-22T08:00:00+0100;161200.0;55200.0;0.2853942871093977;0.0;1.2714746;332.44916;0.9711678
2017-01-22T09:00:00+0100;151600.0;51600.0;0.4468627929687727;6.933333333333334;1.324322;337.10657;0.97519565
